dispute_id,payment_id,reason_code,amount,respond_by,has_avs_match,has_cvv_match,has_delivery_confirmation,has_device_fingerprint_match,has_duplicate_transaction_proof,has_item_description_match,has_product_photos,has_refund_already_issued,has_return_communication,has_signature_confirmation,has_tracking_number,would_win
D000189,pay_69086760,duplicate_charge,2884.85,2026-01-30,True,False,,False,False,True,True,False,False,False,False,True
D006947,pay_01764386,item_not_received,1232.84,2026-01-19,True,True,False,False,False,True,,True,True,True,False,False
D007089,pay_67622470,duplicate_charge,3038.71,2026-04-12,True,True,False,True,,False,True,False,True,False,True,False
D020527,pay_99611258,item_not_as_described,2253.69,2026-04-13,False,True,False,True,True,False,,False,True,True,True,True
D003570,pay_84952232,duplicate_charge,4099.22,2026-05-30,False,False,False,True,True,True,False,True,False,,False,True
D016957,pay_56585591,duplicate_charge,874.37,2026-01-09,True,,False,,True,True,True,True,False,True,False,True
D019560,pay_46347509,item_not_received,4531.39,2026-03-02,True,False,True,False,False,False,True,False,,True,,False
D005424,pay_49302397,item_not_received,5855.44,2026-09-02,,True,True,False,False,True,True,True,True,False,True,True
D020203,pay_48806359,duplicate_charge,6991.94,2026-09-22,False,,False,,True,True,False,False,False,False,,False
D004329,pay_29847722,item_not_received,7296.11,2026-06-26,True,True,False,False,True,True,False,,True,True,True,True
D028462,pay_71792944,item_not_as_described,5149.36,2026-09-28,False,False,False,True,False,,True,True,True,False,False,True
D019658,pay_94190454,unauthorized_transaction,1499.2,2026-04-21,,False,True,False,True,False,True,True,False,,True,False
D004913,pay_94145585,item_not_received,1986.94,2026-06-01,True,True,False,True,,True,,True,False,,True,True
D001770,pay_60940058,item_not_as_described,3041.49,2026-03-16,True,True,True,True,True,False,False,False,False,False,True,False
D008135,pay_28795137,unauthorized_transaction,3556.27,2026-10-08,,True,False,True,,True,False,False,False,False,True,True
D019948,pay_35894968,duplicate_charge,3692.75,2026-06-18,False,True,True,True,False,False,False,True,False,,False,True
D025707,pay_11136842,unauthorized_transaction,1290.83,2026-01-03,False,True,True,False,True,True,True,True,False,True,True,True
D018361,pay_00434143,duplicate_charge,7387.14,2026-01-22,False,True,True,False,,,False,False,False,False,False,True
D025263,pay_08442900,unauthorized_transaction,3584.17,2026-08-05,False,True,False,False,False,False,False,False,False,True,,True
D027065,pay_32977310,duplicate_charge,7648.18,2026-07-20,True,False,False,True,True,False,,,False,True,False,False
D020720,pay_99217398,unauthorized_transaction,6735.69,2026-07-11,False,False,False,False,False,False,,False,,,False,False
D000703,pay_54506494,duplicate_charge,1487.83,2026-08-05,True,False,True,False,True,True,,False,False,True,True,True
D004451,pay_83621217,duplicate_charge,7564.27,2026-01-10,False,False,,False,True,,True,True,False,True,False,True
D018066,pay_73648759,item_not_as_described,6125.64,2026-06-18,True,True,False,,False,True,False,True,False,,True,False
D018301,pay_07899873,duplicate_charge,3794.43,2026-02-07,True,True,,True,True,True,,True,True,True,False,False
D010787,pay_05463059,unauthorized_transaction,7764.63,2026-03-17,,False,True,True,False,True,False,True,False,True,True,True
D009365,pay_97777648,item_not_as_described,1289.69,2026-09-17,True,False,,True,,,False,False,,,False,False
D018516,pay_89179898,unauthorized_transaction,7430.05,2026-05-27,True,False,,True,,False,True,,True,False,False,False
D018601,pay_69593847,item_not_as_described,1807.75,2026-03-08,,False,True,,True,True,True,True,,False,True,True
D017282,pay_47353289,unauthorized_transaction,1001.96,2026-10-08,True,True,False,False,,True,False,,False,False,,False
D023359,pay_60053287,duplicate_charge,2402.94,2026-06-06,True,False,False,,True,,True,False,True,False,True,False
D026833,pay_86866987,item_not_as_described,2174.13,2026-05-02,False,False,False,False,False,True,True,False,,False,,False
D012686,pay_41754248,item_not_received,7071.56,2026-06-26,False,False,True,False,True,False,,False,True,False,True,True
D025398,pay_31764763,unauthorized_transaction,1411.14,2026-08-18,True,,True,True,False,,False,False,,True,False,True
D007525,pay_79796199,item_not_as_described,7597.21,2026-09-12,False,False,,,True,True,True,True,False,True,True,True
D001918,pay_65294788,item_not_received,5534.44,2026-09-25,True,False,,,,False,False,True,True,False,False,False
D007340,pay_61574850,unauthorized_transaction,4366.97,2026-09-29,True,False,,,True,,True,False,True,True,False,True
D004970,pay_89322722,unauthorized_transaction,826.34,2026-09-22,,False,True,True,False,False,True,False,True,False,False,False
D012745,pay_67299344,item_not_as_described,1125.33,2026-09-09,True,True,True,True,False,False,False,True,False,False,False,False
D021931,pay_59955320,item_not_as_described,439.73,2026-03-07,,True,False,False,True,False,True,True,True,True,False,True
D010505,pay_21191446,duplicate_charge,4746.61,2026-04-12,False,True,False,True,False,False,False,False,,False,True,False
D022290,pay_04671908,duplicate_charge,5782.43,2026-05-15,True,False,False,True,False,True,True,True,False,True,False,True
D008158,pay_83880233,item_not_received,1058.12,2026-01-20,False,False,True,True,False,True,True,False,False,False,False,True
D000645,pay_68485923,duplicate_charge,581.05,2026-02-26,False,True,False,,False,True,False,False,True,False,False,False
D012981,pay_46919080,item_not_received,7452.31,2026-03-07,True,True,True,True,False,False,True,False,False,,,True
D016447,pay_83343936,item_not_as_described,2870.96,2026-05-03,,False,False,False,False,True,False,False,False,,False,False
D004995,pay_32117111,item_not_received,3363.73,2026-03-01,False,True,True,True,,False,True,,True,True,True,True
D012338,pay_95032418,item_not_received,1389.87,2026-05-18,True,False,False,False,True,True,,,True,False,True,True
D002990,pay_41236333,item_not_as_described,3294.47,2026-08-16,True,True,True,False,False,True,True,True,True,False,False,True
D021669,pay_70877856,item_not_as_described,3061.75,2026-04-29,True,True,False,True,False,False,,False,True,False,True,True
D029683,pay_04515922,item_not_as_described,6864.18,2026-07-14,False,True,True,False,False,True,True,,True,False,False,True
D003073,pay_33694396,unauthorized_transaction,7146.0,2026-09-23,,False,True,True,False,,True,False,False,False,False,False
D029212,pay_91522280,item_not_as_described,6336.97,2026-05-02,True,False,,False,False,False,,True,True,False,,False
D000157,pay_92413212,unauthorized_transaction,6941.92,2026-06-09,False,True,True,False,False,False,True,False,True,,False,False
D016353,pay_65209098,duplicate_charge,3682.72,2026-07-12,True,True,False,False,True,False,False,True,False,,False,True
D023911,pay_22095090,item_not_as_described,622.78,2026-03-21,True,,,True,True,True,True,,True,True,True,True
D023720,pay_62393708,unauthorized_transaction,7772.5,2026-09-21,False,True,False,True,True,False,False,False,True,False,False,False
D019812,pay_15373580,item_not_received,7512.06,2026-08-21,False,False,True,False,True,False,True,True,True,True,True,False
D016648,pay_10325618,item_not_as_described,4122.3,2026-02-07,True,False,True,False,False,False,False,False,,True,False,False
D010686,pay_82882977,item_not_as_described,2194.59,2026-01-10,True,False,False,False,,,,,False,True,True,True
D011642,pay_48538604,unauthorized_transaction,6551.43,2026-04-11,False,False,True,False,True,True,True,False,True,,True,False
D010574,pay_76075881,unauthorized_transaction,4847.97,2026-01-29,False,True,True,True,False,True,True,False,False,True,False,True
D006793,pay_36813819,item_not_as_described,4187.13,2026-03-27,True,,True,,False,False,False,True,False,False,False,True
D017014,pay_15286140,item_not_as_described,5928.58,2026-06-22,True,False,,False,False,,False,False,False,False,True,False
D014507,pay_44767813,duplicate_charge,4437.78,2026-01-13,,True,False,False,False,,True,True,,True,True,False
D010687,pay_88376336,item_not_as_described,4636.14,2026-09-28,True,True,False,True,False,True,True,True,True,True,False,True
D025901,pay_65473043,unauthorized_transaction,5747.0,2026-04-09,,,False,False,False,,,True,True,False,,False
D029380,pay_83389626,item_not_received,5885.23,2026-04-18,False,,True,False,True,True,,True,,False,False,True
D008066,pay_36506263,unauthorized_transaction,6311.32,2026-09-29,False,False,,True,True,False,False,False,,True,True,False
D019797,pay_37342315,item_not_as_described,2900.01,2026-09-18,False,,False,True,False,False,True,True,False,True,False,False
D015748,pay_04705968,item_not_as_described,2119.91,2026-02-08,True,True,,False,False,False,,True,True,,False,True
D029488,pay_02887890,unauthorized_transaction,4106.8,2026-04-03,True,True,False,,,False,False,False,False,,False,False
D028260,pay_39217643,item_not_received,3363.51,2026-08-07,False,True,True,True,True,False,True,,True,False,,True
D018498,pay_81613611,item_not_as_described,433.58,2026-08-15,False,,True,True,False,True,,False,True,False,False,True
D025009,pay_19388618,item_not_received,2130.37,2026-02-06,,True,True,False,,False,True,True,True,True,False,False
D029836,pay_60229119,item_not_as_described,1023.03,2026-08-08,False,False,False,False,False,True,,False,,True,True,True
D002972,pay_63622537,item_not_received,5796.32,2026-09-12,True,True,True,False,False,False,,,,True,True,True
D002596,pay_49900956,duplicate_charge,1485.67,2026-06-16,True,False,False,False,False,False,True,True,True,True,True,False
D029784,pay_36798351,duplicate_charge,7157.41,2026-09-01,False,True,,False,True,False,,True,True,True,True,False
D027810,pay_60449898,unauthorized_transaction,7875.37,2026-05-14,True,True,False,True,False,False,True,True,False,False,True,True
D011905,pay_24676105,unauthorized_transaction,6663.6,2026-07-01,True,True,False,True,True,True,False,False,,True,False,True
D011206,pay_64655283,item_not_as_described,993.37,2026-05-15,False,True,,False,False,False,True,True,False,True,False,True
D028272,pay_37941603,unauthorized_transaction,7682.28,2026-02-02,False,,False,True,False,False,False,False,True,,False,False
D002082,pay_67118962,item_not_as_described,898.81,2026-08-05,True,False,False,False,True,True,True,False,True,,False,False
D004341,pay_62991551,unauthorized_transaction,3398.7,2026-03-05,,False,False,True,,False,True,False,True,True,False,True
D021595,pay_37427720,duplicate_charge,5843.49,2026-01-14,False,False,False,True,True,True,True,True,,True,True,False
D018167,pay_02717493,unauthorized_transaction,5469.64,2026-10-28,True,True,,True,True,,False,,True,,,True
D017735,pay_73680514,duplicate_charge,3162.22,2026-04-20,True,True,True,True,,False,,False,False,False,False,True
D021471,pay_12264421,item_not_as_described,3828.7,2026-07-13,True,True,False,False,False,True,False,False,False,False,True,False
D020993,pay_39600674,item_not_received,1999.32,2026-05-25,False,False,False,False,False,False,True,,False,True,True,True
D028888,pay_81631955,item_not_received,5069.3,2026-04-13,True,False,False,,False,False,True,False,False,False,True,True
D024060,pay_46859050,duplicate_charge,4461.37,2026-08-04,False,True,False,True,False,,True,,,False,True,False
D024660,pay_96841687,item_not_as_described,4609.76,2026-05-31,False,False,False,True,False,True,True,True,True,False,,True
D006971,pay_15869923,duplicate_charge,2318.17,2026-08-30,False,True,False,False,True,True,True,False,False,True,True,False
D013009,pay_54290297,duplicate_charge,5360.68,2026-03-07,True,True,False,True,,True,True,False,,False,True,True
D006468,pay_17801316,item_not_received,7840.6,2026-08-09,False,True,True,False,,True,True,False,True,True,False,False
D007472,pay_52906510,item_not_as_described,944.59,2026-07-19,False,True,False,,False,True,,,True,True,,True
D011078,pay_71061154,unauthorized_transaction,2080.79,2026-05-26,False,True,True,True,True,True,False,True,False,False,False,True
D002095,pay_85143217,item_not_as_described,5905.39,2026-06-18,True,,False,True,False,False,False,False,False,False,False,False
D029350,pay_73505791,item_not_as_described,6671.5,2026-02-11,False,False,False,False,,True,True,False,True,True,False,False
D025434,pay_50046354,duplicate_charge,7837.64,2026-06-30,True,True,True,False,True,False,False,True,False,True,,True
D021092,pay_63623773,unauthorized_transaction,7505.01,2026-10-17,False,False,True,False,True,True,,False,True,,True,False
D019859,pay_98453019,item_not_as_described,7937.01,2026-07-15,False,True,False,False,True,False,False,True,False,False,False,False
D027972,pay_12977053,duplicate_charge,3199.94,2026-07-08,True,False,False,True,True,False,True,False,,,True,False
D013656,pay_17236200,item_not_received,3985.56,2026-01-15,True,False,False,True,False,True,,False,False,True,,True
D018845,pay_83628096,duplicate_charge,977.42,2026-07-12,True,,True,False,True,,True,True,False,True,,True
D027554,pay_94675768,unauthorized_transaction,4523.35,2026-08-23,False,True,True,True,,True,True,True,False,False,,True
D001989,pay_23222958,item_not_as_described,7681.55,2026-02-16,False,True,True,,False,,,False,True,True,False,False
D026655,pay_07488718,item_not_received,3510.24,2026-07-27,True,False,True,True,True,True,,False,False,True,,False
D024530,pay_19096932,item_not_received,1331.56,2026-04-12,True,True,True,False,False,True,True,False,False,False,True,True
D008324,pay_43237752,unauthorized_transaction,7625.98,2026-01-03,True,False,True,False,True,True,True,True,True,False,True,True
D029862,pay_17297637,item_not_received,1053.01,2026-06-18,True,True,True,True,True,True,False,False,True,False,True,True
D008152,pay_82388673,duplicate_charge,6865.19,2026-01-21,True,,True,True,True,True,False,True,,False,False,True
D015588,pay_35321464,duplicate_charge,3017.88,2026-08-26,False,,,False,True,,False,True,False,True,False,True
D004499,pay_23172591,unauthorized_transaction,373.64,2026-03-06,False,False,True,,True,False,,True,True,True,True,False
